rating,num_reviews,name,tags,url,ingredients,directions
9.4,5,Fear the Turtle recipe,,http://www.drinksmixer.com/drink11550.html,"[(u'1', u'Absolut\xae Citron vodka', 'oz'), (u'1', u'Midori\xae melon liqueur', 'oz'), (u'1', u'Southern Comfort\xae peach liqueur', 'oz'), (u'1', u'pineapple juice', 'oz'), (u'1', u'peach schnapps', 'oz')]","Pour all ingredients into a stainless steel shaker over ice, shake until completely cold then strain into several shot glasses. Make sure it's all equal parts based on how many people are taking it."
9.0,1,Fear the Flava recipe,,http://www.drinksmixer.com/drink11549.html,"[(u'8', u'vodka', 'oz'), (u'8', u'Scotch whisky', 'oz'), (u'8', u'cider', 'oz'), (u'8', u'beer', 'oz'), (u'9 1/2', u'blackcurrant squash', 'oz'), (u'9 1/2', u'Fanta\xae orange soda', 'oz')]","First add a good load of ice cubes to a punch bowl. Add the blackcurrant squash and then the Fanta, stir it. Then add the vodka and whiskey, stir it. Then add the cider and stir the punch. Finally add the beer and stir for the last time. Serve this punch in highball glasses out of the bowl."
8.0,1,FDU Spanish recipe,,http://www.drinksmixer.com/drink8043.html,"[(u'1/2', u'Bacardi\xae Limon rum', 'oz'), (u'1/2', u'Hpnotiq\xae liqueur', 'oz')]","Pour Hpnotiq into a shot glass. Add an equal amount of Bacardi Limon rum, stir, and serve."
7.0,1,Favorite Slammer recipe,,http://www.drinksmixer.com/drink13xy559.html,"[(u'1', u'vodka', 'oz'), (u'1', u'Southern Comfort\xae peach liqueur', 'oz'), (u'1', u'amaretto almond liqueur', 'oz'), (u'1', u'orange juice', 'oz')]","Measure the Amaretto, Southern Comfort and Vodka into a highball glass add a few cubes of ice, then fill glass with (real) orange juice. "
9.8,6,Favorite Cocktail recipe,,http://www.drinksmixer.com/drink3473.html,"[(u'3/4', u'apricot brandy', 'oz'), (u'3/4', u'dry vermouth', 'oz'), (u'3/4', u'gin', 'oz'), (u'1/4', u'lemon juice', 'tsp')]","Shake all ingredients with ice, strain into a cocktail glass, and serve."
,,Faux Scrumpy recipe,,http://www.drinksmixer.com/drink8226.html,"[(u'1 1/2', u'blended whiskey', 'oz'), (u'6', u'apple juice', 'oz')]","Pour both ingredients into a highball glass almost filled with ice cubes. Stir well, and serve."
7.7,7,Fatkid On The Rocks recipe,,http://www.drinksmixer.com/drink3472.html,"[(u'1', u'Goldschlager\xae cinnamon schnapps', 'oz'), (u'1', u'Jose Cuervo\xae Especial gold tequila', 'oz'), (u'1', u'Smirnoff\xae vodka', 'oz'), (u'1', u'water', 'oz'), (u'2', u'ice cubes', 'parts')]",Put the ice cubes in first then add the shots in the order that they're listed.
,,Father Sherman recipe,,http://www.drinksmixer.com/drinkvw13557.html,"[(u'1 1/2', u'brandy', 'oz'), (u'1/2', u'apricot brandy', 'oz'), (u'2', u'orange juice', 'tbsp')]",Shake everything with ice; strain into a chilled cocktail glass. 
,,Faux Nog recipe,,http://www.drinksmixer.com/drink7330.html,"[(u'1', u'vodka', 'oz'), (u'1', u'white creme de cacao', 'oz'), (u'2', u'heavy cream', 'oz'), (u'3', u'Angostura\xae bitters', 'dashes')]","Shake ingredients well with ice, and strain over crushed ice in a goblet. Dust with nutmeg, and serve."
10.0,1,Fatima's Dream recipe,,http://www.drinksmixer.com/drink1wx3558.html,"[(u'1/2', u'Champagne', 'oz'), (u'3/4', u'strawberry soda', 'oz')]",Shake ingredients in a cocktail shaker and pour it into a shot glass. 
9.0,7,Fatass recipe,,http://www.drinksmixer.com/drink8042.html,"[(u'1/2', u'Stoli\xae Razberi vodka', 'oz'), (u'1/2', u'Bacardi\xae Limon rum', 'oz')]","Pour Stoli raspberry vodka and Bacardi Limon into a shot glass in equal parts, and serve."
8.0,2,Fat Sailor recipe,,http://www.drinksmixer.com/drink6934.html,"[(u'1 1/4', u'overproof rum', 'oz'), (u'1 1/4', u'dark rum', 'oz'), (u'3/4', u'white rum', 'oz'), (u'1/4', u'Tia Maria\xae coffee liqueur', 'oz'), (u'1 1/4', u""Rose's\xae lime juice"", 'oz'), (u'1/2', u'lime juice', 'oz')]","Shake well over crushed ice in a shaker. Strain into a large highball glass over crushed ice, and serve."
8.9,19,Fat Titties recipe,,http://www.drinksmixer.com/drink9148.html,"[(u'3', u'Bacardi\xae Limon rum', 'oz'), (u'3', u'Sprite\xae soda', 'oz'), (u'3', u'Ocean Spray Kiwi-Strawberry Juice', 'oz')]","Stir ingredients over a few ice cubes in a highball glass, and serve."
4.5,2,Fat Lighter recipe,,http://www.drinksmixer.com/drink10569.html,"[(u'1 1/2', u'Wild Turkey\xae bourbon whiskey', 'oz'), (u'3', u'orange juice', 'oz'), (u'1', u'half-and-half', 'oz')]","Stir ingredients together in an old-fashioned glass half-filled with ice cubes, and serve."
9.1,26,Fat Hooker recipe,,http://www.drinksmixer.com/drink3471.html,"[(u'1', u'vodka', 'oz'), (u'1/2', u'peach schnapps', 'oz'), (u'1/2', u'Malibu\xae coconut rum', 'oz'), (None, u' fill with orange juice', None)]","Pour first three ingredients in a highball glass filled with ice. Fill with orange or pineapple juice, stir well, and serve."
9.5,15,Fat Girl recipe,,http://www.drinksmixer.com/drink10568.html,"[(u'1', u'Wild Turkey\xae 101 bourbon whiskey', 'oz'), (u'1', u""Jack Daniel's\xae Tennessee whiskey"", 'oz'), (u'1', u""Bailey's\xae Irish cream"", 'oz'), (u'1', u'vodka', 'oz'), (u'1', u'DeKuyper\xae Hot Damn cinnamon schnapps', 'oz')]","Pour all ingredients into an old-fashioned or rocks glass, stir and shoot."
,,Back Seater recipe,,http://www.drinksmixer.com/drink12u6t73.html,"[(u'1/2', u'brandy', 'oz'), (u'1/2', u'apple brandy', 'oz'), (u'1/2', u'triple sec', 'oz'), (u'1', u'lemon juice', 'tsp')]",Shake ingredients in a cocktail shaker with ice. Strain into a cocktail glass. 
7.8,5,Back Shot recipe,,http://www.drinksmixer.com/drink995.html,"[(u'2 1/2', u'Absolut\xae vodka', 'oz'), (u'4', u'sweet and sour mix', 'oz'), (u'1', u'Chambord\xae raspberry liqueur', 'oz')]",Stir ingredients over ice.
,,Back Row Cocktail recipe,,http://www.drinksmixer.com/drink10314.html,"[(u'1 1/2', u'Captain Morgan\xae Original spiced rum', 'oz'), (u'1 1/2', u""Gordon's\xae gin"", 'oz'), (u'1 1/2', u'Jim Beam\xae bourbon whiskey', 'oz'), (u'1 1/2', u'triple sec', 'oz'), (u'1 1/2', u'sweet and sour mix', 'oz'), (u'3', u'ginger ale', 'oz')]",Pour all ingredients in above order into a collins glass half-filled with ice cubes. Stir briefly and serve.
6.0,4,Back Packer recipe,,http://www.drinksmixer.com/drink11185.html,"[(u'1', u'lime vodka', 'oz'), (u'3', u'orange juice', 'oz'), (u'3', u'7-Up\xae soda', 'oz')]","Add the vodka, orange juice and 7-up to a collins glass filled with ice cubes, and serve."
4.5,2,Back Burner recipe,,http://www.drinksmixer.com/drinks1r2671.html,"[(u'1/2', u'Galliano\xae herbal liqueur', 'oz'), (u'2', u'white tequila', 'oz'), (u'4', u'chocolate milk', 'oz')]",Shake ingredients in a cocktail shaker with ice. Strain into an Irish coffee mug filled with crushed ice. 
6.0,7,Back in the Old Days 1963 recipe,,http://www.drinksmixer.com/drink11184.html,"[(u'1', u'Heaven Hill\xae bourbon whiskey', 'oz'), (u'1', u'Four Roses\xae bourbon whiskey', 'oz'), (u'1', u'Old Grandad\xae bourbon whiskey', 'oz'), (u'1', u'Henry McKenna\xae bourbon whiskey', 'oz')]","Combine all ingredients into a shot glass, stir and drink."
,,Back In Black recipe,,http://www.drinksmixer.com/drink1t2s672.html,"[(u'1 1/2', u'Kahlua\xae coffee liqueur', 'oz'), (u'1/2', u'raspberry liqueur', 'oz')]",Pour ingredients into rocks glass over ice. 
8.8,4,Bacio del Muerte recipe,,http://www.drinksmixer.com/drink11182.html,"[(u'1/2', u'amaretto almond liqueur', 'oz'), (u'1/2', u'Chambord\xae raspberry liqueur', 'oz'), (u'1/2', u'Midori\xae melon liqueur', 'oz'), (u'1/2', u'pineapple juice', 'oz')]","Add all ingredients to a cocktail shaker half-filled with ice cubes. Shake well, strain into a 2-oz shot glass, and serve."
5.5,2,Bachelor's Bait recipe,,http://www.drinksmixer.com/drink4149.html,"[(u'2', u'gin', 'oz'), (u'3', u'orange bitters', 'dashes'), (u'1', u'grenadine syrup', 'dash'), (None, u'1  egg', None)]",Shake with cracked ice and strain into a chilled cocktail glass.
5.0,3,Bacchanalian Cocktail recipe,,http://www.drinksmixer.com/drink5110.html,"[(u'1', u'white rum', 'oz'), (u'1/2', u'brandy', 'oz'), (u'1/2', u'Yellow Chartreuse\xae', 'oz'), (None, u'2 ozred grape juice', None), (u'1', u'orange juice', 'oz'), (u'1/2', u'lime juice', 'oz'), (u'3', u'lemonade', 'oz')]","Shake all the ingredients (except lemonade) and strain into an ice-filled collins glass. Add the lemonade, and serve with seedless grapes."
9.0,1,Bacchus recipe,,http://www.drinksmixer.com/drink5111.html,"[(u'2', u'brandy', 'oz'), (u'1', u'apricot brandy', 'oz'), (u'1', u'lime juice', 'oz')]",Pour into an old-fashioned glass filled with broken ice. Serve with a twist of lime.
9.5,8,Genie Martini recipe,,http://www.drinksmixer.com/drink11623.html,"[(u'2', u""Gordon's\xae gin"", 'oz'), (u'2', u'Martini & Rossi\xae bianco vermouth', 'oz')]","Pour the ingredients into a shaker filled with ice. Shake quickly and drain into a cockatil glass. Garnish with an olive. Alternatively add olive juice (from the jar) before mixing, according to taste."
,,Genghis Thong recipe,,http://www.drinksmixer.com/drinkn1m5150.html,"[(u'1 1/2', u'vodka', 'oz'), (u'4', u'apricot juice', 'oz')]",Combine in highball class with ice.
9.5,23,Bacci Ball recipe,,http://www.drinksmixer.com/drink994.html,"[(None, u'1 shot amaretto almond liqueur', None), (None, u' fill with orange juice', None)]",Serve with ice and stir.
,,Bacardi-O Crayon recipe,,http://www.drinksmixer.com/drinkrq12670.html,"[(u'3/4', u'Bacardi\xae O rum', 'oz'), (u'1', u'cranberry juice', 'splash')]",Shake ingredients in a cocktail shaker with ice. Strain into glass. 
6.0,4,Geneva Convention recipe,,http://www.drinksmixer.com/drink295.html,"[(u'2', u'Russian vodka', 'oz'), (u'1/2', u'Goldschlager\xae cinnamon schnapps', 'oz'), (None, u'1/2 oz190 proof Everclear\xae alcohol', None)]","Pour ingredients into a cocktail shaker half-filled with ice. Shake, strain into a cocktail glass, and serve."
7.0,6,Generic Kamikaze recipe,,http://www.drinksmixer.com/drink3754.html,"[(None, u'1 1/2 shots vodka', None), (None, u'1 shot lime juice', None)]",Pour vodka and lime juice over ice. Fill with sprite.
10.0,1,Generation X recipe,,http://www.drinksmixer.com/drink3753.html,"[(u'1', u'tequila', 'oz'), (u'1', u'Jim Beam\xae bourbon whiskey', 'oz'), (u'1', u'triple sec', 'oz'), (u'1', u'Blue Curacao liqueur', 'oz'), (u'1', u'melon liqueur', 'oz'), (None, u'1 bottle Zima', None)]","Pour liquors in first, then add zima."
7.0,1,Gene Tunney recipe,,http://www.drinksmixer.com/drink6950.html,"[(u'1', u'gin', 'oz'), (u'3/4', u'dry vermouth', 'oz'), (u'1', u'lemon juice', 'dash'), (u'1/4', u'orange juice', 'oz')]","Shake well over ice cubes in a shaker, and strain into a chilled cocktail glass."
9.0,1,General Cocktail recipe,,http://www.drinksmixer.com/drink11042.html,"[(u'2', u'vodka', 'oz'), (u'2', u'orange juice', 'oz'), (u'4', u'Lipton\xae iced tea', 'oz'), (u'1', u'grenadine syrup', 'dash')]","Add all ingredients to a cocktail shaker half-filled with ice cubes. Shake well, strain over ice cubes in a highball glass and serve."
10.0,2,Gemini recipe,,http://www.drinksmixer.com/drink6754.html,"[(u'3/4', u'Galliano\xae herbal liqueur', 'oz'), (u'3/4', u'Grand Marnier\xae orange liqueur', 'oz'), (u'1/2', u'cognac', 'oz'), (u'1', u'lemonade', 'oz')]","Pour ingredients into an old-fashioned glass three-quarters filled with broken ice. Garnish with a twist of orange, and serve."
,,Gelcap recipe,,http://www.drinksmixer.com/drinko13n720.html,"[(u'1', u'port', 'oz'), (u'1', u'light rum', 'oz'), (None, u'1 tsppowdered sugar', None), (None, u'1  egg', None)]",Shake ingredients in a cocktail shaker with ice. Strain into a cocktail glass. 
9.0,4,General Lee recipe,,http://www.drinksmixer.com/drink3752.html,"[(u'2', u'gin', 'oz'), (u'2', u'club soda', 'oz'), (u'1/4', u'anisette', 'tsp'), (u'1/2', u'sugar', 'tsp'), (u'1', u'lime juice', 'oz'), (None, u' fill with ginger ale', None)]","Combine the lime juice, club soda, and sugar into a collins glass. Stir, then add ice cubes, anisette, and gin. Stir again. Fill drink with ginger ale. Stir well and serve."
7.0,1,Gene Splice recipe,,http://www.drinksmixer.com/drink4061.html,"[(u'1', u'triple sec', 'oz'), (u'1', u'vodka', 'oz'), (u'1', u'raspberry liqueur', 'oz'), (u'2', u'pineapple juice', 'oz'), (u'1', u'lime juice', 'oz')]",Build in a highball glass and garnish with a lime slice.
7.8,12,Geisha recipe,,http://www.drinksmixer.com/drink3751.html,"[(u'1', u'Crown Royal\xae Canadian whisky', 'part'), (u'2', u'Midori\xae melon liqueur', 'parts'), (None, u' fill with pineapple juice', None)]",Mix first two ingredients: fill with pineapple juice.
1.0,1,Gege recipe,,http://www.drinksmixer.com/drink294.html,"[(None, u'3 cl Bacardi\xae Superior rum', None), (None, u'1 cl creme de bananes', None), (None, u'1 clfresh lemon juice', None)]","Shake ingredients and pour into a cocktail glass. Garnish with a red cherry, and serve."
8.4,11,Gee String recipe,,http://www.drinksmixer.com/drink11622.html,"[(None, u'1 shot Kahlua\xae coffee liqueur', None), (None, u'1 shot Malibu\xae coconut rum', None), (None, u'1 shot triple sec', None), (None, u'1 shot tequila', None), (None, u'1 slice lemon', None), (None, u'1 can beer', None)]","Shoot the first four shots in order listed, suck the lemon then chase it with a beer! "
10.0,1,Hara Kiwi recipe,,http://www.drinksmixer.com/drink6766.html,"[(u'1', u'kiwi liqueur', 'oz'), (u'1', u'Canadian whisky', 'oz'), (u'1/3', u'lemon juice', 'oz'), (u'1', u'lemonade', 'oz')]","Pour into an old-fashioned glass half-filled with broken ice. Garnish with a slice of kiwi and a cherry, and servev."
9.0,1,Happy Youth recipe,,http://www.drinksmixer.com/drink9276.html,"[(u'1', u'cherry brandy', 'oz'), (u'1', u'sugar', 'oz'), (u'1', u'orange juice', 'tsp'), (u'3', u'Champagne', 'oz')]","Pour the cherry brandy and orange juice over the sugar in a champagne flute. Add the champagne, and serve."
6.5,2,Gecko recipe,,http://www.drinksmixer.com/drinkvw13719.html,"[(u'3', u'vodka', 'oz'), (u'2', u'triple sec', 'oz'), (u'2', u'Blue Curacao liqueur', 'oz'), (u'5', u'orange juice', 'oz')]","Add vodka, triple sec, then blue curacao. Fill with orange juice. "
9.5,13,Happy New Year recipe,,http://www.drinksmixer.com/drink6960.html,"[(u'1/4', u'brandy', 'oz'), (u'3/4', u'ruby port', 'oz'), (u'3/4', u'orange juice', 'oz'), (u'4', u'Champagne', 'oz')]","Shake brandy, port and orange juice well over ice cubes in a shaker. Strain into a champagne flute, fill with champagne, and serve."
,,Gazette recipe,,http://www.drinksmixer.com/drinkuv13718.html,"[(u'1 1/2', u'brandy', 'oz'), (u'1', u'sweet vermouth', 'oz'), (u'1', u'lemon juice', 'tsp'), (u'1', u'sugar syrup', 'tsp')]",Shake ingredients in a cocktail shaker with ice. Strain into a chilled cocktail glass. 
9.8,50,Happy Skipper recipe,,http://www.drinksmixer.com/drink4217.html,"[(None, u'1 1/2 cl Captain Morgan\xae Original spiced rum', None), (None, u'  ginger ale', None)]",Pour captain morgan's spiced rum over ice and fill the glass with ginger ale. Garnish with lime.
8.8,8,Happy Monkey recipe,,http://www.drinksmixer.com/drink11677.html,"[(u'1 1/2', u'vodka', 'oz'), (u'1 1/2', u'99 Bananas\xae banana schnapps', 'oz'), (u'1 1/2', u'Sprite\xae soda', 'oz')]","Pour ingredients over ice in an old-fashioned glass, vodka first and Sprite last. Serve."
10.0,4,Happy Megan recipe,,http://www.drinksmixer.com/drink11676.html,"[(None, u'1 - 2 bottles Everclear\xae alcohol', None), (None, u'2 liters Hawaiian Punch\xae', None), (None, u'2 liters ginger ale', None), (None, u'1 liter orange juice', None)]",Combine all ingredients in a punch bowl. Adjust to taste.
8.0,5,Happy Honey Cocktail recipe,,http://www.drinksmixer.com/drink7341.html,"[(u'2', u'brandy', 'oz'), (None, u'1 ozfresh grapefruit juice', None), (u'1/2', u'honey syrup', 'oz')]",Shake all ingredients with ice and strain into a small martini glass.
,,Happy Holly-daze recipe,,http://www.drinksmixer.com/drinkb1c3868.html,"[(u'2', u""Bailey's\xae Irish cream"", 'oz'), (u'2', u'Kahlua\xae coffee liqueur', 'oz'), (u'1', u'spiced rum', 'oz'), (u'1', u'peppermint schnapps', 'oz'), (u'3', u'milk', 'oz')]",Shake ingredients in a cocktail shaker with ice. Strain into glass. 
8.1,16,Happy Hawaiian recipe,,http://www.drinksmixer.com/drink9275.html,"[(u'1 1/2', u'Kahlua\xae coffee liqueur', 'oz'), (u'1 1/2', u""Bailey's\xae Irish cream"", 'oz'), (None, u'  pineapple juice', None)]","Pour the Kahlua coffee liqueur and Bailey's irish cream into an old-fashioned glass. Fill with pineapple juice, or add to taste, and serve."
,,Happy Hollander recipe,,http://www.drinksmixer.com/drink6664.html,"[(u'3', u'Champagne', 'oz'), (u'1/2', u'gin', 'oz'), (u'1', u'mango juice', 'oz'), (u'1', u'pineapple syrup', 'tsp'), (u'1', u'lemon juice', 'tsp')]","Pour into a wine glass half-filled with broken ice. Garnish with a slice of lemon, and serve."
10.0,2,Happy Happy recipe,,http://www.drinksmixer.com/drinkab13867.html,"[(u'2', u'vodka', 'oz'), (u'1', u'triple sec', 'oz'), (u'5', u'orange juice', 'oz'), (u'4', u'ice', 'oz')]","Add ingredients to an old fashioned glass, stir and serve. "
,,Happy Feller recipe,,http://www.drinksmixer.com/drinkz138y66.html,"[(u'3', u'vodka', 'oz'), (u'1', u'creme de cassis', 'oz'), (u'1', u'Cointreau\xae orange liqueur', 'oz'), (u'1', u'lime juice', 'dash')]",Combine ingredients in a cocktail shaker with ice. Use one dash of lime juice for every 3 ounces of vodka. Shake and strain into shot glasses. 
9.5,6,Happy Colada recipe,,http://www.drinksmixer.com/drink9274.html,"[(u'2', u'coconut rum', 'oz'), (u'1 1/2', u'Blue Curacao liqueur', 'oz'), (u'6', u'pineapple juice', 'oz')]","Shake all ingredients with ice in a cocktail shaker. Strain into a collins glass 3/4 filled with ice, and serve."
,,Happy Ending recipe,,http://www.drinksmixer.com/drink13xy865.html,"[(u'2', u'Absolut\xae Mandrin vodka', 'oz'), (u'4', u'club soda', 'oz'), (u'2', u'cranberry juice', 'splashes')]",Add 2 shots vodka to approx. 4 oz. of club soda. Mix in a splash of cranberry juice. Squeeze 1 lime wedge and enjoy! Happy Ending for everybody! 
10.0,1,Happy Face recipe,,http://www.drinksmixer.com/drink11955.html,"[(u'1/2', u'Beefeater\xae gin', 'oz'), (u'1/2', u'Absolut\xae vodka', 'oz'), (u'1', u'Cointreau\xae orange liqueur', 'oz'), (u'1/2', u'tonic water', 'oz'), (u'4 - 8', u'orange juice', 'oz'), (u'1/2', u'pina colada mix', 'oz'), (None, u'1 whole egg', None)]","Pour gin, vodka, liqueur, tonic and pina colada into a cocktail shaker half-filled with ice cubes. Crack an egg and drop into shaker. Shake well and strongly. Pour the shaker contents (with ice) into glass and fill up the glass with orange juice. Garnish with two cherrys and a slice of lemon with puting it on the top of the egg foam so that it makes a happy face. "
7.5,4,Happy Camper #2 recipe,,http://www.drinksmixer.com/drink10627.html,"[(u'1/2', u'vodka', 'oz'), (u'1/2', u'Southern Comfort\xae peach liqueur', 'oz'), (u'1/2', u'Midori\xae melon liqueur', 'oz'), (u'1/2', u'amaretto almond liqueur', 'oz'), (u'1/2', u'Blue Curacao liqueur', 'oz'), (u'1', u'orange juice', 'splash'), (u'1', u'pineapple juice', 'splash'), (None, u' top with 7-Up\xae soda', None)]","Pour all ingredients into a hurricane glass filled with crushed ice. Garnish with a slice of orange and a cherry, and serve."
8.5,2,Caledonia recipe,,http://www.drinksmixer.com/drink6902.html,"[(u'3/4', u'brandy', 'oz'), (u'3/4', u'brown creme de cacao', 'oz'), (None, u'1  egg', None), (u'3/4', u'cream', 'oz'), (u'3/4', u'milk', 'oz')]","Shake well over ice cubes in a shaker. Strain into a cocktail glass, and serve."
8.8,8,Cake Mix recipe,,http://www.drinksmixer.com/drinkl13m016.html,"[(u'1 1/2', u'Stoli\xae Vanil vodka', 'oz'), (u'4 1/2', u'ginger ale', 'oz')]",Fill glass with ice. Add vanilla vodka with ginger ale. 
9.7,10,Cajun Water recipe,,http://www.drinksmixer.com/drink11315.html,"[(u'1 1/2', u'rum', 'oz'), (u'1/2', u'triple sec', 'oz'), (u'1/4', u'grenadine syrup', 'oz'), (u'2', u'Peychaud\xae bitters', 'dashes'), (u'2 - 3', u'Champagne', 'oz')]","Pour the rum, triple sec, grenadine and bitters into a highball glass filled with ice cubes. Top with champagne, stir and serve."
9.0,1,Cajun Tomato recipe,,http://www.drinksmixer.com/drink1p30o19.html,"[(u'1', u'gin', 'oz'), (u'1', u'Absolut\xae Kurant vodka', 'oz'), (u'1', u'Absolut\xae Peppar vodka', 'oz'), (u'1', u'lime juice', 'tsp'), (u'8', u'tomato juice', 'oz'), (u'1', u'garlic', 'dash'), (u'1', u'Tabasco\xae sauce', 'dash')]",Shake ingredients in a cocktail shaker with ice. Strain into a collins glass. Add a dash of garlic powder on top. 
3.9,11,Cajun Bloody Mary recipe,,http://www.drinksmixer.com/drinkk1l3015.html,"[(u'1', u'pepper vodka', 'oz'), (u'5 - 6', u'bloody mary mix', 'oz')]","Build over ice in a highball glass. Garnish with a celery stick, or a hot pepper! "
8.8,20,Cajun Martini recipe,,http://www.drinksmixer.com/drink2636.html,"[(u'2', u'Stolichnaya\xae vodka', 'parts'), (u'1', u'vermouth', 'part')]",Garnish with jalapeno pepper.
,,Caitian Tongue Tickler recipe,,http://www.drinksmixer.com/drink8778.html,"[(u'8', u'pineapple', 'oz'), (u'1/3', u'grenadine syrup', 'oz'), (u'3', u'pineapple wine', 'oz')]","Add the pineapple chunks to a highball glass. Pour in grenadine, fill with wine, and serve."
7.7,3,Cajun Comforter recipe,,http://www.drinksmixer.com/drink2635.html,"[(u'1 1/2', u'Southern Comfort\xae peach liqueur', 'oz'), (u'1/2', u'Old Grandad\xae bourbon whiskey', 'oz'), (u'1', u'Tabasco\xae sauce', 'dash')]","Pour Southern Comfort and Bourbon over rocks in a 12-ounce glass. Add a dash of tabasco, or any non-habeñero pepper sauce (dont go overboard). To really impress, garnish with a jumbo shrimp."
9.3,29,Caipirissima recipe,,http://www.drinksmixer.com/drink2633.html,"[(None, u'2  limes', None), (u'2', u'sugar', 'tbsp'), (u'2 - 3', u'white rum', 'oz'), (None, u'  crushed ice', None)]",Same as caipirinha but instead of cachaca you add white rum. It's great!
9.4,262,Caipiroska recipe,,http://www.drinksmixer.com/drink2634.html,"[(None, u'  vodka', None), (None, u'8  limes', None), (u'1', u'sugar', 'tsp')]","Crush sugar into the lime wedges with a spoon. Place the lime wedges in the bottom of an 8 oz. glass. Cover with crushed ice, fill glass with vodka, and serve."
8.5,29,Caipirinha #2 recipe,,http://www.drinksmixer.com/drink7616.html,"[(u'1 1/2', u'vodka', 'oz'), (u'1 1/2', u'limeade', 'oz'), (u'1', u'sugar', 'tsp'), (None, u'1/4  lime', None), (None, u'4  ice cubes', None)]","Cut the 1/4 lime into a few chunks. With the sugar, crush them against the bottom and sides of the glass with a spoon. Add a few ice cubes. Add two medium spoonfuls of crushed ice. Fill the glass to halfway with vodka. Fill the rest of the way with limeade. Stir well and serve with a straw."
7.5,4,Caipirao recipe,,http://www.drinksmixer.com/drinkvw15294.html,"[(u'3', u'Licor Beirao\xae herbal liqueur', 'oz'), (None, u'1/2 sliced lime', None)]",Cut the lime and crush it in a old-fashioned glass. Fill the glass with crushed iced (ice cubes can also be used). Pour the Licor Beirao into the glass and stir well. Note that no sugar is added.
9.6,627,Caipirinha recipe,,http://www.drinksmixer.com/drink2632.html,"[(u'2', u'granulated sugar', 'tsp'), (None, u'8  lime', None), (u'2 1/2', u'Sagatiba Pura', 'oz')]",Muddle the sugar into the lime wedges in an old-fashioned glass. Fill the glass with ice cubes. Pour the cachaca into the glass. Stir well.
8.9,8,Caffeini Martini recipe,,http://www.drinksmixer.com/drinkg1h3011.html,"[(u'2', u'Kahlua\xae coffee liqueur', 'oz'), (u'1', u'chocolate liqueur', 'oz'), (u'1', u'butterscotch schnapps', 'oz'), (u'4', u'espresso', 'oz'), (u'1', u'milk', 'oz')]",Shake ingredients in a cocktail shaker with ice. Strain into glass. 
8.7,3,Ice Breaker recipe,,http://www.drinksmixer.com/drink9346.html,"[(u'3/4', u'dark rum', 'oz'), (u'1/4', u'cognac', 'oz'), (u'1/4', u'gin', 'oz'), (u'2', u'lemon juice', 'oz'), (u'1', u'orange juice', 'oz'), (u'1/2', u'creme de noyaux', 'oz')]","Pour all ingredients into a cocktail shaker half-filled with ice cubes. Shake well. Strain into a highball glass, garnish with a fruit flag, and serve."
,,K-12 recipe,,http://www.drinksmixer.com/drinko14n170.html,"[(u'1', u'gin', 'oz'), (u'2', u'white tequila', 'oz'), (u'1', u'triple sec', 'oz'), (u'6', u'7-Up\xae soda', 'oz'), (u'2', u'Rockstar\xae energy drink', 'oz')]",Shake ingredients in a cocktail shaker with ice. Strain into glass. 
9.5,1359,Ice Bomb recipe,,http://www.drinksmixer.com/drink10653.html,"[(u'2', u'UV\xae blue raspberry vodka', 'oz'), (u'2', u'orange vodka', 'oz'), (u'2', u'vodka', 'oz'), (u'1 - 2', u'Sprite\xae soda', 'oz')]","Pour all liquors into a highball glass filled with ice cubes. Fill with Sprite soda, and serve.

"
6.0,2,Ice Breaker #2 recipe,,http://www.drinksmixer.com/drink9347.html,"[(u'2', u'tequila', 'oz'), (u'2', u'grapefruit juice', 'oz'), (u'1', u'grenadine syrup', 'tbsp'), (u'2', u'Cointreau\xae orange liqueur', 'tsp')]","Pour all ingredients into a blender with half a cup of crushed ice. Blend for 15 seconds. Strain into a whiskey sour glass, and serve."
7.1,9,Ice Bolts recipe,,http://www.drinksmixer.com/drink4376.html,"[(u'1', u'Kahlua\xae coffee liqueur', 'oz'), (u'1 1/2', u'tonic water', 'oz')]","Mix kahlua and tonic water with crushed ice, and strain into a glass with ice."
,,L&C recipe,,http://www.drinksmixer.com/drink4733.html,"[(u'8', u'pineapple', 'oz'), (u'3', u'Finlandia\xae pineapple vodka', 'oz'), (u'2', u'Malibu\xae coconut rum', 'oz'), (None, u'  ice', None), (None, u'  maraschino cherries', None)]","Put pineapple chunks in the blender and blend until smooth. Add vodka, rum, and enough ice to raise the level to five cups. Blend until the ice gets all smashed up. Pour into tall glasses, garnished with the cherries."
5.5,2,Ice Bet recipe,,http://www.drinksmixer.com/drink9343.html,"[(u'1', u'tequila', 'oz'), (u'1', u'Cointreau\xae orange liqueur', 'oz')]","Pour both ingredients into a brandy snifter, stir and serve."
9.0,1,Ice Blue Kamikaze recipe,,http://www.drinksmixer.com/drinkp14q019.html,"[(u'1', u'vodka', 'oz'), (u'1/2', u'Rumple Minze\xae peppermint liqueur', 'oz'), (u'1/2', u'7-Up\xae soda', 'oz')]",Shake with ice and strain. 
6.7,6,Ice Bear recipe,,http://www.drinksmixer.com/drink614.html,"[(u'1', u'Blue Curacao liqueur', 'part'), (u'2', u'vodka', 'parts'), (None, u'  soda water', None)]","Mix vodka and Curacao. Pour in a high glass. Fill it up with soda."
