rating,num_reviews,name,tags,url,ingredients,directions
,,Sloppy Joe's Cocktail #2,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=967,"[(u'3/4', u'Brandy', 'oz.'), (u'3/4', u'Port', 'oz.'), (u'3/4', u'Pineapple Juice', 'oz.'), (None, u'Splash of  Triple Sec', None), (None, u'Splash of  Grenadine', None)]",Pour all ingredients into a shaker with ice. Shake and strain into a chilled martini glass.
,,Sloppy Joe's Cocktail,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=968,"[(u'3/4', u'Rum (Light)', 'oz.'), (u'3/4', u'Vermouth (Dry)', 'oz.'), (u'1', u'Lime Juice', 'oz.'), (None, u'Splash of  Triple Sec', None), (None, u'Splash of  Grenadine', None)]",Pour all ingredients into a shaker with ice. Shake and strain into a chilled martini glass.
,,Sloppy Dick,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=1298,"[(u'1/2', u'Vodka', 'oz.'), (u'1/2', u'Hpnotiq\xae Original', 'oz.'), (u'1/2', u'Coconut Rum', 'oz.'), (None, u'  Pineapple Juice', None), (None, u'  Cranberry Juice', None)]","Pour vodka, Hpnotiq and coconut rum into a glass with ice. Fill it with equal parts of pineapple juice and cranberry juice."
,,Slutty Shirley Temple,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=1549,"[(u'2', u'Vodka', 'oz.'), (None, u'  Lemon-Lime Soda', None), (u'1/2', u'Grenadine', 'oz.')]",Pour vodka into a glass with ice. Almost fill it with lemon-lime soda. Add grenadine and stir.
,,Sloehand Jackson,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=2632,"[(u'1 1/2', u'Sloe Gin', 'oz.'), (u'1/2', u'Gin', 'oz.'), (u'1/2', u'Vodka', 'oz.'), (u'1', u'Orange Juice', 'oz.'), (u'1/2', u'Lemon Juice', 'oz.'), (None, u'Splash of  Grenadine', None)]",Pour all ingredients into a shaker with ice. Shake and pour into a highball glass.
,,Sloeberry Cocktail,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=979,"[(u'2', u'Sloe Gin', 'oz.'), (None, u'Dash of  Bitters', None)]",Pour all ingredients into a shaker with ice. Shake and strain into a chilled martini glass.
,,Sloe Vermouth,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=985,"[(u'1', u'Sloe Gin', 'oz.'), (u'1', u'Vermouth (Dry)', 'oz.'), (None, u'Splash of  Lemon Juice', None)]",Pour all ingredients into a shaker with ice. Shake and strain into a chilled martini glass.
,,Sloe Screw #2,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=1097,"[(u'1', u'Vodka', 'oz.'), (u'1', u'Sloe Gin', 'oz.'), (None, u'  Orange Juice', None)]",Pour vodka and sloe gin into a glass with ice. Fill it with orange juice.
,,Sloe Tequila,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=1059,"[(u'1', u'Tequila', 'oz.'), (u'1/2', u'Sloe Gin', 'oz.'), (None, u'Splash of  Lime Juice', None)]",Blend ingredients with ice. Pour into an old-fashioned glass.
,,Sloe Screw,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=1096,"[(u'2', u'Sloe Gin', 'oz.'), (None, u'  Orange Juice', None)]",Pour sloe gin into a glass with ice. Fill it with orange juice.
,,Sloe Mountain,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=2069,"[(u'2', u'Sloe Gin', 'oz.'), (None, u'  Mountain Dew\xae', None)]",Pour sloe gin into a glass with ice. Fill it with Mountain Dew.
,,Sloe Gin Fizz,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=983,"[(u'2', u'Sloe Gin', 'oz.'), (u'1', u'Lemon Juice', 'oz.'), (u'1', u'Sugar', 'tsp.'), (None, u'  Club Soda / Carbonated Water', None)]",Pour sloe gin and lemon juice into a glass with ice. Fill it with club soda. Add sugar and stir.
,,Sloe Gin Flip,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=2631,"[(u'2', u'Sloe Gin', 'oz.'), (u'1/2', u'Cream / Half & Half', 'oz.'), (None, u'1  Egg', None), (u'1', u'Sugar', 'tsp.')]",Pour all ingredients into a shaker with ice. Shake and strain into a chilled martini glass.
,,Sloe Gin Rickey,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=984,"[(u'2', u'Sloe Gin', 'oz.'), (u'1/2', u'Lime Juice', 'oz.'), (None, u'  Club Soda / Carbonated Water', None)]",Pour sloe gin and lime juice into a glass with ice. Fill it with club soda.
,,Sloe Gin Collins,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=982,"[(u'2', u'Sloe Gin', 'oz.'), (None, u'  Collins Mix', None)]",Pour sloe gin into a glass with ice. Fill it with collins mix.
,,Sloe Gin Cocktail,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=981,"[(u'2', u'Sloe Gin', 'oz.'), (u'1/2', u'Vermouth (Dry)', 'oz.'), (None, u'Dash of  Orange Bitters', None)]",Pour all ingredients into a shaker with ice. Shake and strain into a chilled martini glass.
,,Sloe Dog,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=1876,"[(u'2', u'Vodka', 'oz.'), (u'1/2', u'Sloe Gin', 'oz.'), (None, u'  Grapefruit Juice', None)]",Pour vodka and sloe gin into a glass with ice. Fill it with grapefruit juice.
,,Sloe Driver,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=980,"[(u'2', u'Sloe Gin', 'oz.'), (None, u'  Orange Juice', None)]",Pour sloe gin into a glass with ice. Fill it with orange juice.
,,Sleepy Lemon Clegg,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=2342,"[(u'1 1/2', u'Rum (Dark)', 'oz.'), (u'1/2', u'Banana Liqueur', 'oz.'), (u'1/2', u'Lemon Juice', 'oz.'), (None, u'  Orange Juice', None), (None, u'  Pineapple Juice', None)]","Pour dark rum, banana liqueur and lemon juice into a glass with crushed ice. Fill it with equal parts of orange juice and pineapple juice."
,,Sloe Comfortable Screw Against The Wall In Mexico,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=1875,"[(u'3/4', u'Vodka', 'oz.'), (u'3/4', u'Tequila', 'oz.'), (u'3/4', u'Southern Comfort\xae', 'oz.'), (u'3/4', u'Sloe Gin', 'oz.'), (None, u'  Orange Juice', None), (None, u'Float of  Galliano\xae Liqueur', None)]","Pour vodka, tequila, Southern Comfort and sloe gin into a glass with ice. Fill it with orange juice. Add the float of Galliano."
,,Sloe Comfortable Screw Against The Wall,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=157,"[(u'1', u'Vodka', 'oz.'), (u'1', u'Southern Comfort\xae', 'oz.'), (u'1', u'Sloe Gin', 'oz.'), (None, u'  Orange Juice', None), (None, u'Float of  Galliano\xae Liqueur', None)]","Pour vodka, Southern Comfort and sloe gin into a glass with ice. Fill it with orange juice and the float of Galliano."
,,Sliver Bullet #4,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=2247,"[(u'3/4', u'Ouzo', 'oz.'), (u'3/4', u'Peppermint Schnapps', 'oz.')]",Pour all ingredients into a shaker with ice. Shake and strain into a shot glass.
,,Sloe Comfortable Screw,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=1380,"[(u'1', u'Sloe Gin', 'oz.'), (u'1', u'Southern Comfort\xae', 'oz.'), (u'1', u'Vodka', 'oz.'), (None, u'  Orange Juice', None)]","Pour sloe gin, Southern Comfort and vodka into a glass with ice. Fill it with orange juice."
,,Slam Dancer,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=2610,"[(u'1', u'Cr\xe8me de Cacao (White)', 'oz.'), (u'1/2', u'Cr\xe8me de Cacao (Dark)', 'oz.'), (u'1/2', u'Coffee Liqueur', 'oz.'), (u'1/4', u'Peppermint Schnapps', 'oz.'), (u'1', u'Cream / Half & Half', 'oz.')]",Pour all ingredients into a shaker with ice. Shake and strain into a chilled martini glass.
,,Skid Mark,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=155,"[(u'1', u'Coffee Liqueur', 'oz.'), (u'1', u'J\xe4germeister\xae', 'oz.'), (u'1', u'Peppermint Schnapps', 'oz.')]",Pour all ingredients into a shaker with ice. Shake and strain into a shot glass.
,,Sino-Soviet Split,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=994,"[(u'2', u'Vodka', 'oz.'), (u'1', u'Amaretto', 'oz.'), (None, u'  Cream / Half & Half', None)]",Pour vodka and amaretto into a glass with ice. Fill it with cream or milk.
,,Sky King,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=2145,"[(u'1 1/2', u'Tequila (Silver)', 'oz.'), (u'1', u'Blue Curacao', 'oz.'), (None, u'  Grapefruit Juice', None)]",Pour tequila and blue curacao into a glass with ice. Fill it with grapefruit juice.
,,Sitarski,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=2341,"[(u'1 1/2', u'Rum (Dark)', 'oz.'), (u'1/2', u'Lime Juice', 'oz.'), (u'1/4', u'Lemon Juice', 'oz.'), (u'2', u'Grapefruit Juice', 'oz.'), (u'1', u'Sugar', 'tsp.')]",Pour all ingredients into a shaker with ice. Shake and pour into an old-fashioned glass.
,,Sir Walter Cocktail,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=1037,"[(u'1', u'Rum (Light)', 'oz.'), (u'1', u'Brandy', 'oz.'), (None, u'Splash of  Triple Sec', None), (None, u'Splash of  Lemon Juice', None), (None, u'Splash of  Grenadine', None)]",Pour all ingredients into a shaker with ice. Shake and strain into a chilled martini glass.
,,Ski Jump,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=2142,"[(u'1 1/2', u'Vodka', 'oz.'), (u'1', u'Peppermint Schnapps', 'oz.'), (u'1/2', u'Melon Liqueur', 'oz.')]",Pour all ingredients into a shaker with ice. Shake and strain into a shot glass.
,,Skinny Pirate,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=1518,"[(u'2', u'Rum (Spiced)', 'oz.'), (None, u'  Cola', None)]",Pour Captain Morgan spiced rum into a glass with ice. Fill it with diet cola.
,,Sister Starseeker,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=2340,"[(u'2', u'Rum (Light)', 'oz.'), (u'1', u'Lemon Juice', 'oz.'), (None, u'Splash of  Grenadine', None), (None, u'  Tonic Water', None)]","Pour light rum, lemon juice and grenadine into a glass with ice. Fill it with tonic water."
,,Silver Sunset,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=2469,"[(u'1 1/2', u'Vodka', 'oz.'), (u'1/2', u'Apricot Brandy', 'oz.'), (u'1/2', u'Campari\xae', 'oz.'), (u'1/2', u'Lemon Juice', 'oz.'), (u'2', u'Orange Juice', 'oz.'), (None, u'1  Egg', None)]","Pour vodka, apricot brandy, Campari, lemon juice, orange juice and an egg white into a shaker with ice. Shake and strain into a chilled martini glass."
,,Singapore Sling #2,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=1874,"[(u'2', u'Gin', 'oz.'), (u'1/2', u'B\xe9n\xe9dictine\xae', 'oz.'), (u'1/2', u'Triple Sec', 'oz.'), (u'1/2', u'Cherry Brandy', 'oz.'), (u'1', u'Lime Juice', 'oz.'), (u'3', u'Pineapple Juice', 'oz.'), (None, u'  Club Soda / Carbonated Water', None), (None, u'Dash of  Bitters', None)]","Pour gin, Benedictine, triple sec, cherry brandy, lime juice and pineapple juice into a glass with ice. Fill it with club soda. Add the dash of bitters."
,,Singapore Sling #3,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=2234,"[(u'1', u'Gin', 'oz.'), (u'1', u'B\xe9n\xe9dictine\xae', 'oz.'), (u'1', u'Cherry Brandy', 'oz.'), (None, u'  Club Soda / Carbonated Water', None)]","Pour gin, Bénédictine and cherry brandy into a glass with ice. Fill it with club soda."
,,Silver Streak,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=1015,"[(u'1 1/2', u'Gin', 'oz.'), (u'1', u'K\xfcmmel', 'oz.')]",Pour all ingredients into a shaker with ice. Shake and strain into a chilled martini glass.
,,Singapore Sling,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=1095,"[(u'2', u'Gin', 'oz.'), (u'1/2', u'Grenadine', 'oz.'), (u'3', u'Sweet & Sour Mix', 'oz.'), (None, u'  Club Soda / Carbonated Water', None), (None, u'Float of  Cherry Brandy', None)]","Pour gin, grenadine and sweet and sour mix into a glass with ice. Almost fill it with club soda. Add the float of cherry brandy."
,,Silverado,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=1163,"[(u'1 1/2', u'Vodka', 'oz.'), (u'1/2', u'Campari\xae', 'oz.'), (None, u'  Orange Juice', None)]",Pour vodka and Campari into a glass with ice. Fill it with orange juice.
,,Silver Spider,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=1005,"[(u'1/2', u'Vodka', 'oz.'), (u'1/2', u'Rum (Light)', 'oz.'), (u'1/2', u'Triple Sec', 'oz.'), (u'1/2', u'Cr\xe8me de Menthe (White)', 'oz.')]",Pour all ingredients into a shaker with ice. Shake and strain into a shot glass.
,,Silver Cocktail,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=1014,"[(u'1', u'Gin', 'oz.'), (u'1', u'Vermouth (Dry)', 'oz.'), (None, u'Splash of  Maraschino Liqueur', None), (None, u'2 Dashes of  Orange Bitters', None), (u'1/2', u'Simple Syrup', 'tsp.')]",Pour all ingredients into a shaker with ice. Shake and strain into a chilled martini glass.
,,Silver Bullet #3,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=2246,"[(u'1 1/2', u'Tequila (Silver)', 'oz.'), (u'1/2', u'Peppermint Schnapps', 'oz.')]",Pour all ingredients into a shaker with ice. Shake and strain into a shot glass.
,,Silver Bullet,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=1013,"[(u'1', u'Gin', 'oz.'), (u'1', u'K\xfcmmel', 'oz.'), (None, u'Splash of  Lemon Juice', None)]",Pour all ingredients into a shaker with ice. Shake and strain into a chilled martini glass.
,,Silver Bullet #2,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=2245,"[(u'2 1/2', u'Gin', 'oz.'), (u'1/2', u'Scotch Whisky', 'oz.')]",Pour all ingredients into a shaker with ice. Shake and strain into a chilled martini glass.
,,Silk Stockings,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=1058,"[(u'1', u'Tequila', 'oz.'), (u'1/2', u'Cr\xe8me de Cacao (White)', 'oz.'), (u'1', u'Cream / Half & Half', 'oz.'), (None, u'Splash of  Grenadine', None)]",Pour all ingredients into a shaker with ice. Shake and strain into a chilled martini glass.
,,Silver Bronx,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=2244,"[(u'1', u'Gin', 'oz.'), (u'1/2', u'Vermouth (Dry)', 'oz.'), (u'1/2', u'Vermouth (Sweet)', 'oz.'), (u'1/2', u'Orange Juice', 'oz.'), (None, u'1  Egg', None)]","Pour gin, dry vermouth, sweet vermouth, orange juice and an egg white into a shaker with ice. Shake and strain into a chilled martini glass."
,,Silk Panties,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=86,"[(u'1 1/2', u'Vodka', 'oz.'), (u'1/2', u'Peach Schnapps', 'oz.')]",Pour ingredients into a shaker with ice. Shake a strain into a shot glass.
,,Silk Stocking,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=2416,"[(u'1 1/2', u'Tequila', 'oz.'), (u'1/2', u'Cr\xe8me de Cacao (Dark)', 'oz.'), (u'1', u'Cream / Half & Half', 'oz.'), (None, u'Splash of  Raspberry Liqueur', None)]",Pour all ingredients into a shaker with ice. Shake and strain into a chilled martini glass.
,,Silent Third,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=1065,"[(u'2', u'Scotch Whisky', 'oz.'), (u'1', u'Cointreau\xae Orange Liqueur', 'oz.'), (u'1', u'Lemon Juice', 'oz.')]",Pour all ingredients into a shaker with ice. Shake and strain into a chilled martini glass.
,,Silent Broadsider,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=2339,"[(u'1 1/2', u'Rum (Light)', 'oz.'), (u'1/4', u'Brandy', 'oz.'), (u'1/4', u'Hazelnut Liqueur', 'oz.'), (u'1/4', u'Vermouth (Sweet)', 'oz.'), (None, u'Splash of  Grenadine', None)]",Pour all ingredients into a shaker with ice. Shake and strain into a chilled martini glass.
,,Silent Monk,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=2603,"[(u'1', u'B\xe9n\xe9dictine\xae', 'oz.'), (u'1/2', u'Triple Sec', 'oz.'), (u'1', u'Cream / Half & Half', 'oz.')]",Pour all ingredients into a shaker with ice. Shake and strain into a chilled martini glass.
,,Sidecar Cocktail,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=966,"[(u'2', u'Brandy', 'oz.'), (u'1', u'Triple Sec', 'oz.'), (u'1/2', u'Lemon Juice', 'oz.')]",Pour all ingredients into a shaker with ice. Shake and strain into a chilled martini glass.
,,Siberian Sleighride,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=993,"[(u'1 1/2', u'Vodka', 'oz.'), (u'3/4', u'Cr\xe8me de Cacao (White)', 'oz.'), (u'1/2', u'Cr\xe8me de Menthe (White)', 'oz.'), (u'3/4', u'Cream / Half & Half', 'oz.')]",Pour all ingredients into a shaker with ice. Shake and strain into a brandy snifter.
,,Shriner Cocktail,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=965,"[(u'1 1/2', u'Brandy', 'oz.'), (u'1 1/2', u'Sloe Gin', 'oz.'), (None, u'2 Dashes of  Bitters', None), (u'1/2', u'Simple Syrup', 'tsp.')]",Pour all ingredients into a shaker with ice. Shake and strain into a chilled martini glass.
,,Shoot The Root,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=1173,"[(None, u'  Beer', None), (None, u'1 Shot of  Root Beer Schnapps', None)]",Fill 3/4 of a beer mug with beer. Drop the shot of root beer schnapps.
,,Shizzle,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=1224,"[(u'1/2', u'Raspberry Vodka', 'oz.'), (u'1/2', u'Coconut Rum', 'oz.'), (u'1/2', u'Peach Schnapps', 'oz.'), (None, u'Splash of  Amaretto', None), (u'1 1/2', u'Cranberry Juice', 'oz.'), (u'1 1/2', u'Orange Juice', 'oz.'), (None, u'Splash of  Lemon-Lime Soda', None)]",Pour all ingredients into a Collins glass with ice.
,,Shirley Temple,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=30,"[(None, u'  Lemon-Lime Soda', None), (u'1/2', u'Grenadine', 'oz.')]",Pour lemon-lime soda in a glass with ice. Add grenadine and stir.
,,Sherry Eggnog,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=1146,"[(None, u'4 Cups  Eggnog', None), (u'12', u'Sherry (Dry)', 'oz.')]",Combine all ingredients in a punch bowl and serve.
,,Sherry Cocktail,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=1063,"[(u'2 1/2', u'Sherry (Cream)', 'oz.'), (None, u'Dash of  Bitters', None)]",Pour all ingredients into a shaker with ice. Shake and strain into a chilled martini glass.
,,Sherry Cobbler,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=1062,"[(u'2', u'Sherry (Cream)', 'oz.'), (u'1', u'Sugar', 'tsp.'), (None, u'  Club Soda / Carbonated Water', None)]",Pour sherry into a red wine glass with ice. Fill it with club soda. Add sugar and stir.
,,Sheer Elegance,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=978,"[(u'1 1/2', u'Amaretto', 'oz.'), (u'1 1/2', u'Raspberry Liqueur', 'oz.'), (u'1/2', u'Vodka', 'oz.')]",Pour all ingredients into a shaker with ice. Shake and strain into a chilled martini glass.
,,Shavetail,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=1004,"[(u'1 1/2', u'Peppermint Schnapps', 'oz.'), (u'1', u'Pineapple Juice', 'oz.'), (u'1', u'Cream / Half & Half', 'oz.')]",Pour all ingredients into a shaker with ice. Shake and strain into a chilled martini glass.
,,Shark Bite #2,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=1872,"[(u'1', u'Rum (Light)', 'oz.'), (u'1', u'Rum (Spiced)', 'oz.'), (u'1/2', u'Blue Curacao', 'oz.'), (None, u'  Sweet & Sour Mix', None), (None, u'Splash of  Grenadine', None)]","Pour light rum, spiced rum and blue curacao into a glass with ice. Fill it with sweet and sour mix. Add the splash of grenadine."
,,Sharples,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=2540,"[(u'2', u'Rum (Dark)', 'oz.'), (u'1/2', u'Peppermint Schnapps', 'oz.')]",Pour dark rum and peppermint schnapps into an old-fashioned glass with crushed ice.
,,Shark Attack,,http://www.goodcocktails.com/recipes/mixed_drink.php?drinkID=1873,"[(u'2', u'Rum (Light)', 'oz.'), (u'1/2', u'Blue Curacao', 'oz.'), (None, u'  Lemonade', None), (None, u'Dash of  Grenadine', None)]",Pour light rum and blue curacao into a glass with ice. Fill it with lemonade. Add the dash of grenadine.
