rating,num_reviews,name,tags,directions,ingredients
9.5,4,H-Bomb #2 recipe,,"Fill a highball glass filled with ice cubes half way with Red Bull, then fill the other half with Hpnotiq liqueur. Serve.","[(u'3', u'Hpnotiq\xae liqueur', 'oz'), (u'3', u'Red Bull\xae energy drink', 'oz')]"
9.5,13,H-Bomb Cocktail recipe,,"Combine all ingredients in a cocktail shaker half-filled with ice cubes. Shake well and strain into a collins glass filled with ice cubes. Garnish with a maraschino cherry, and serve.","[(u'1', u'vodka', 'oz'), (u'1', u'tequila', 'oz'), (u'1', u'rum', 'oz'), (u'1', u'gin', 'oz'), (u'1', u'triple sec', 'oz'), (u'1 1/2', u'sweet and sour mix', 'oz'), (u'1', u'Hpnotiq\xae liqueur', 'oz')]"
10.0,1,Ragamuffin recipe,,Shake all ingredients with ice and strain into a cocktail glass. ,"[(u'2', u'white rum', 'oz'), (u'1/2', u'amaretto almond liqueur', 'oz'), (u'1/2', u'raspberry syrup', 'oz'), (u'1', u'coffee liqueur', 'tsp')]"
7.6,5,Raggae Sunsplash recipe,,"Pour gin and pineapple juice into a shaker and shake well. Pour into a glass over ice, and add the strawberry syrup. Add a small amount of food coloring to the froth, and serve.","[(u'2', u'gin', 'oz'), (u'4', u'pineapple juice', 'oz'), (u'2', u'strawberry syrup', 'splashes'), (None, u'2 dashescoconut food coloring', None)]"
7.0,1,Rafu Eighteen recipe,,"Pour vodka and pisang ambon into a glass. Fill with equal parts of orange juice and sprite. Squeeze in a twist or two of lemon, and serve.","[(None, u'3 cl vodka', None), (None, u'4 cl Pisang Ambon\xae liqueur', None), (None, u'  orange juice', None), (None, u'  Sprite\xae soda', None), (u'1 1/2', u'lemon juice', 'oz')]"
,,Rafooki Navidad recipe,,"Add the following ingredients to a blender, and blend until it becomes a frozen mix.....","[(u'3', u'Tanqueray\xae gin', 'oz'), (u'2', u'lime mix', 'oz'), (None, u'1/2  lime', None), (u'1', u'ice', 'cup')]"
,,Raferno recipe,,"Pour all the ingredients in layers into a shot glass, and serve.","[(u'1/2', u'Galliano\xae herbal liqueur', 'oz'), (u'1/2', u'Midori\xae melon liqueur', 'oz'), (u'1/2', u'42 Below\xae vodka', 'oz')]"
9.1,20,Radler recipe,,"Pour beer into a large mug. Slowly add 7-up or sprite, and serve.","[(u'12', u'beer', 'oz'), (u'12', u'7-Up\xae soda', 'oz')]"
9.1,88,Radioactive Long Island Iced Tea recipe,,Pour all ingredients over ice in a very tall glass.,"[(u'1', u'rum', 'oz'), (u'1', u'vodka', 'oz'), (u'1', u'tequila', 'oz'), (u'1', u'gin', 'oz'), (u'1', u'triple sec', 'oz'), (u'1', u'Chambord\xae raspberry liqueur', 'oz'), (u'1', u'Midori\xae melon liqueur', 'oz'), (u'1', u'Malibu\xae coconut rum', 'oz')]"
5.0,1,Radio City recipe,,"Pour into an old-fashioned glass three-quarters filled with broken ice, and serve.","[(u'1', u'sweet sherry', 'oz'), (u'1', u'dry sherry', 'oz'), (u'1/2', u'gin', 'oz'), (u'1', u'7-Up\xae soda', 'oz')]"
8.7,3,Raspberry Release recipe,,"Pour ingredients into a brandy snifter. Stir, and serve.","[(u'3', u'ginger ale', 'oz'), (u'1', u'Chambord\xae raspberry liqueur', 'oz')]"
,,Rasmopolitan Martini recipe,,"Combine all ingredients except for the raspberries in a cocktail shaker, cover and shake.,
Serve in a martini glass and garnish with 2 or 3 frozen raspberries. This is a luxurious drink that is very easy to prepare.","[(u'1/2', u'Cointreau\xae orange liqueur', 'oz'), (u'1', u'Absolut\xae Raspberri vodka', 'oz'), (None, u'1/2 ozfresh lime juice', None), (None, u'1/2 ozwhite cranberry juice', None)]"
9.2,24,Saketini recipe,,"In a mixing glass half-filled with ice cubes, combine the gin or vodka with the sake. Stir well. Strain into a cocktail glass. Garnish with the olive.","[(u'2 1/2', u'gin', 'oz'), (u'1 1/2', u'sake rice wine', 'tsp'), (None, u'1 cocktail olive', None)]"
,,Tailor Made recipe,,"Shake, strain into an old-fashioned glass filled with broken ice, and serve.","[(u'1', u'gin', 'oz'), (u'1', u'Pisang Ambon\xae liqueur', 'oz'), (u'3/4', u'dry vermouth', 'oz'), (u'1', u'watermelon schnapps', 'tsp')]"
4.9,7,Union Jack Cocktail recipe,,"Shake all ingredients with ice, strain into a cocktail glass, and serve.","[(u'1 1/2', u'gin', 'oz'), (u'3/4', u'sloe gin', 'oz'), (u'1/2', u'grenadine syrup', 'tsp')]"
8.0,7,Wa-Hoo-Wa recipe,,Combine vodka and curacao in a collins glass over ice. Fill with orange juice. Stir and serve.,"[(u'1', u'vodka', 'oz'), (u'1/2', u'Blue Curacao liqueur', 'oz'), (None, u'  orange juice', None), (None, u'  ice', None)]"
7.5,6,Vi's Jamaican Punch recipe,,"Peel and core a pineapple. Take half and chop finely; thinly slice the other half. Stir the lemon juice and sugar together in a large punch bowl until the sugar is dissolved. Add the chopped pineapple, light rum, anejo rum, dark rum, pineapple juice, orange juice, nutmeg, cinnamon, mace, allspice and club soda. Stir well. Add one large block of ice. Garnish with pineapple slices. Makes 35 (6-ounce) punch cups.","[(None, u'750 mlbottle light rum', None), (None, u'750 mlbottle anejo rum', None), (u'16', u'dark rum', 'oz'), (u'1', u'pineapple juice', 'qt'), (u'1 1/2', u'orange juice', 'qt'), (None, u'1 tspgrated nutmeg', None), (None, u'1 tspground cinnamon', None), (None, u'1/2 tspground mace', None), (None, u'1/2 tspground allspice', None), (u'2', u'lemon juice', 'cups'), (u'1/2', u'superfine sugar', 'cup'), (None, u'1 peeled and chopped pineapple', None), (u'12', u'club soda', 'oz')]"
9.8,12,Watermelon #2 recipe,,"Pour ingredients into a stainless steel shaker over ice, and shake until completely cold. Strain into an old-fashioned glass, and serve.","[(u'1 1/2', u'DeKuyper\xae Watermelon Pucker schnapps', 'oz'), (u'1', u'7-Up\xae soda', 'splash')]"
9.5,287,Zombie recipe,,"Blend all ingredients with ice except Bacardi 151 proof rum. Pour into a collins glass. Float Bacardi 151 proof rum on top. Garnish with a fruit slice, sprig of mint and a cherry.","[(u'1/2', u'Bacardi\xae 151 rum', 'oz'), (u'1', u'pineapple juice', 'oz'), (u'1', u'orange juice', 'oz'), (u'1/2', u'apricot brandy', 'oz'), (u'1', u'sugar', 'tsp'), (u'2', u'light rum', 'oz'), (u'1', u'dark rum', 'oz'), (u'1', u'lime juice', 'oz')]"
7.7,14,Zulu recipe,,"Shake all ingredients (except cola) and strain into an ice-filled collins glass. Add cola, garnish with a slice of lime and a cherry, and serve.","[(u'1', u'dark rum', 'oz'), (u'1', u'dark creme de cacao', 'oz'), (u'1/2', u'creme de bananes', 'oz'), (u'1', u'lime juice', 'oz'), (u'1', u'grenadine syrup', 'tsp'), (u'1', u'Pernod\xae licorice liqueur', 'tsp'), (None, u'4 ozchilled cola', None)]"
10.0,4,Zolezzi recipe,,"Fill glass half way with ice. Add liquor shots blue, green, white then add the pineapple and Sprite to fill glass finish with twist and a cherri. ","[(None, u'1 shot Midori\xae melon liqueur', None), (None, u'1 shot Blue Curacao liqueur', None), (None, u'1 shot Absolut\xae vanilla vodka', None), (None, u'1 shot Bacardi\xae white rum', None), (None, u'  pineapple juice', None), (None, u'  Sprite\xae soda', None), (None, u'  cherries', None)]"
3.0,1,Zultry Zoe recipe,,"Pour tequila, galliano and Mexican hot chocolate (cooled to room temperature) into an Irish coffee cup or glass almost filled with crushed ice. Stir well, and serve.","[(u'2', u'tequila', 'oz'), (u'1/2', u'Galliano\xae herbal liqueur', 'oz'), (u'4', u'Mexican hot chocolate', 'oz')]"
7.4,7,Zorro's Revenge recipe,,"Pour all ingredients into a cocktail shaker with ice. Shake and strain into a cocktail glass, and serve.","[(u'1', u'creme de cacao', 'oz'), (u'1', u'amaretto almond liqueur', 'oz'), (u'1', u""Bailey's\xae Irish cream"", 'oz')]"
9.3,3,Zorro recipe,,"Pour all ingredients into an irish coffee cup. Add hot black coffee, top with whipped cream, and serve.","[(None, u'2 cl sambuca', None), (None, u""2 cl Bailey's\xae Irish cream"", None), (None, u'2 cl white creme de menthe', None), (None, u'  coffee', None), (u'1 1/2', u'whipped cream', 'oz')]"
6.0,4,Zorbatini recipe,,"Serve in a cocktail glass, and garnish with a green olive.","[(u'1 1/4', u'Stolichnaya\xae vodka', 'oz'), (u'1/4', u'ouzo anise liqueur', 'oz')]"
4.7,3,Zoot recipe,,"Pour gin and 7-up over ice cubes in a glass, and float the jack daniel's on top. Garnish with a lemon wedge, and serve.","[(u'1', u'gin', 'oz'), (u'6', u'7-Up\xae soda', 'oz'), (u'1', u""Jack Daniel's\xae Tennessee whiskey"", 'oz')]"
7.9,14,Zool recipe,,"Pour peach schnapps into a shot glass, and add vodka. Add amaretto until vodka turns to a light brown, and serve.","[(u'1', u'peach schnapps', 'oz'), (u'1', u'Absolut\xae vodka', 'oz'), (u'1', u'amaretto almond liqueur', 'oz')]"
9.0,1,Zone 23 recipe,,Fill 2/3rds a Libby's # 11 water glass or large red wine goblet  with ice cubes. Pour each ingredient in the order given without stirring or shaking.  The orange juice should be  drizzled over the top. Garnish with a cherry and serve with a straw.  A wedge of fresh orange or lime on the rim is optional.    ,"[(u'1', u'creme de cassis', 'oz'), (u'1', u'vodka', 'oz'), (u'1/2', u'peach schnapps', 'oz'), (u'2', u'cranberry juice', 'oz'), (u'1', u'orange juice', 'oz')]"
8.6,5,Zoo Station recipe,,Shake ingredients over ice. Strain into shot glass.,"[(u'1/2', u'amaretto almond liqueur', 'oz'), (u'1/2', u'coffee liqueur', 'oz'), (u'1/2', u'Irish cream', 'oz'), (u'1/2', u'banana liqueur', 'oz'), (u'1', u'cream', 'oz')]"
,,Zombie (UK Style) recipe,,Shake first 7 ingredients hard and strain over fresh ice into large glass. Float overproof rum then drizzle grenadine. Garnish with pineapple flag/leaf and orange wedge,"[(u'1/2', u'light rum', 'oz'), (u'3/4', u'gold rum', 'oz'), (u'1/4', u'apricot brandy', 'oz'), (u'1/4', u'triple sec', 'oz'), (u'1', u'orange juice', 'oz'), (u'1', u'pineapple juice', 'oz'), (u'1/2', u'lime juice', 'oz'), (u'1/2', u'overproof rum', 'oz'), (None, u'1 dashor drizzle grenadine syrup', None)]"
9.7,15,Zombie #6 recipe,,Mixed in a shaker on ice. Serve in a tumbler on crushed ice.,"[(None, u'4 cl lemon juice', None), (u'1', u'grenadine syrup', 'dash'), (None, u'2 cl orange juice', None), (None, u'2 cl Heering\xae cherry liqueur', None), (None, u'2 cl Bacardi\xae white rum', None), (None, u'6 cl Bacardi\xae black rum', None), (None, u'2 cl 151 proof rum', None)]"
8.2,5,Zombie #5 recipe,,Strain ingredients into collins glass filled with ice. Top with 151 Proof Rum.,"[(u'1', u'light rum', 'oz'), (u'1/2', u'creme de noyaux', 'oz'), (u'1/2', u'triple sec', 'oz'), (u'1 1/2', u'sweet and sour mix', 'oz'), (u'1 1/2', u'orange juice', 'oz'), (u'1/2', u'151 proof rum', 'oz')]"
9.3,9,Zombie #4 recipe,,"Shake all ingredients (except the high-proof rum) over ice, the pineapple stick and the sugar. Strain and add ice. Garnish with pineapple and a cherry. Float the high-proof rum on top and sprinkle a little sugar over it.","[(u'1 1/2', u'gold rum', 'oz'), (u'3', u'lime juice', 'tsp'), (u'1', u'Jamaican dark rum', 'tbsp'), (u'1', u'white rum', 'tbsp'), (u'1', u'pineapple juice', 'tbsp'), (u'1', u'papaya juice', 'tbsp'), (u'1 1/2', u'sugar syrup', 'tsp'), (u'1', u'151 proof rum', 'tsp'), (None, u'1  pineapple', None), (None, u'1 pinch powdered sugar', None)]"
6.6,5,Zombie #3 recipe,,"Shake over ice in a shaker, and strain into a large highball glass over crushed ice.","[(u'1 1/4', u'lemon juice', 'oz'), (u'2', u'grenadine syrup', 'dashes'), (u'3/4', u'orange juice', 'oz'), (u'3/4', u'Heering\xae cherry liqueur', 'oz'), (u'3/4', u'white rum', 'oz'), (u'2', u'dark rum', 'oz'), (u'3/4', u'151 proof rum', 'oz')]"
8.0,8,Zombie #2 recipe,,"Shake all ingredients (except 151 proof rum) with ice and strain into a collins glass over ice cubes. Float the 151 proof rum on top, add a cherry (if desired), and serve.","[(u'1', u'light rum', 'oz'), (u'1/2', u'creme de almond', 'oz'), (u'1 1/2', u'sweet and sour mix', 'oz'), (u'1/2', u'triple sec', 'oz'), (u'1 1/2', u'orange juice', 'oz'), (u'1/2', u'151 proof rum', 'oz')]"
9.0,1,Zoksel recipe,,"No specific mixing instructions, just poor every ingredient in one glass, experiment to taste. The lemon goes with it.","[(None, u'  beer', None), (None, u'  root beer', None), (None, u'  lemonade', None), (None, u'  Coca-Cola\xae', None), (None, u'  7-Up\xae soda', None), (None, u'  creme de cassis', None), (None, u'1 slice lemon', None)]"
5.5,2,Zocolo recipe,,"Pour dark rum, tequila, pineapple juice and grapefruit juice into a cocktail shaker half-filled with ice cubes. Shake well, and strain into a collins glass almost filled with ice cubes. Add club soda and stir well. Garnish with a slice of orange, a pineapple wedge, and a maraschino cherry. Serve.","[(u'1', u'dark rum', 'oz'), (u'1/2', u'tequila', 'oz'), (u'2', u'pineapple juice', 'oz'), (u'2', u'grapefruit juice', 'oz'), (u'2', u'club soda', 'oz')]"
9.4,28,Zizi Coin-Coin recipe,,"Pour 5 cl of Cointreau on ice, add 2 cl of fresh lemon (or lime) juice, stir gently, and finally add slices of lemon/lime in glass.","[(None, u'5 cl Cointreau\xae orange liqueur', None), (None, u'2 cl lemon juice', None), (None, u'1 slice lemon', None), (None, u'  ice cubes', None)]"
7.3,3,Zippy's Revenge recipe,,Mix Kool-Aid to taste then add Rum and Amaretto. Shake well to dissolve the sugar into the Kool-Aid. Serve cold.,"[(u'2', u'amaretto almond liqueur', 'oz'), (u'2', u'rum', 'oz'), (u'4', u'Kool-Aid\xae Grape mix', 'oz')]"
9.3,3,Zipper recipe,,Combine all ingredients in a shaker with ice and stir to chill. Strain into shot glass.,"[(u'1/2', u'tequila', 'oz'), (u'1/4', u'Grand Marnier\xae orange liqueur', 'oz'), (u'1/4', u'cream', 'oz')]"
10.0,24,Zipperhead recipe,,"Fill glass with rocks, add straw before putting in liquor. Then add the ingredients in order, trying to keep layered as much as possible (i.e. Chambord on bottom, then Vodka, then soda on top).","[(None, u'1 shot Chambord\xae raspberry liqueur', None), (None, u'1 shot vodka', None), (None, u' fill with soda water', None)]"
,,Zip Drive recipe,,"Shake all ingredients over ice and strain into a Martini glass. No garnish.,
Cheers!,
Note:  Sugar syrup is a solution of sugar and water that is cooked over low heat until clear, then boiled for a minute or so.  I can be made in various densities:,
Thin: 3 parts water to 1 part sugar.,
Medium: 2 parts water to 1 part sugar.,
Heavy: Equal parts water and sugar.","[(u'3/4', u""Gosling's\xae black rum"", 'oz'), (u'1/2', u'brandy', 'oz'), (u'1/4', u'Kahlua\xae coffee liqueur', 'oz'), (u'3/4', u'Cointreau\xae orange liqueur', 'oz'), (None, u'1/2 ozfresh lemon juice', None), (u'1/2', u'sugar syrup', 'oz')]"
10.0,1,Zio Joe's Traffic Lights recipe,,"Traffic Lights is made up of 3 single shots:,
The first one, green, is a Zio Joe's ""Pallottola"" (Bullet). It is made up filling the shot glass with 2/3 Coca Buton and 1/3 95Â° Alcohol, do not mix.,
The second one, yellow, is a Limoncello shot.,
The third one, red, is a full shot glass of strawberry flavored vodka.,
Start from the red, then yellow... and the green will make you go :-)","[(None, u'2/3 shot Coca Buton\xae herbal liqueur', None), (None, u'1/3 shot Alcohol-95\xae grain alcohol', None), (None, u'1 shot limoncello lemon liqueur', None), (None, u'1 shot strawberry vodka', None)]"
9.7,6,Zinger recipe,,"Get a shot glass and pour in three shots of the Schnapps. Do the same with the Surge Cola. Then down it like Scheetz would.,
*Add 1 shot Strawberry Schnapps for an alternate taste.","[(None, u'4 shots DeKuyper\xae Peachtree schnapps', None), (None, u'4 shots Surge\xae citrus soda', None)]"
1.0,1,Zimartini recipe,,Pour together over 2-3 ice cubes and serve.,"[(None, u'1 shot vodka', None), (None, u'1 bottle Zima', None)]"
5.0,2,Zimaretto recipe,,Pour about 2 ounces of Amaretto into a 16 oz. glass and fill with Zima.,"[(u'2', u'amaretto almond liqueur', 'oz'), (u'12', u'Zima', 'oz')]"
10.0,3,Zimadori Zinger recipe,,Pour Zima in a collins glass over ice and then pour the shot of Midori - don't stir. Garnish with a cherry.,"[(u'1 1/2', u'Midori\xae melon liqueur', 'oz'), (u'12', u'Zima', 'oz')]"
1.2,4,Zimamazing recipe,,"Put the first six ingredients in a shaker glass without ice and shake until frothy. Fill glass with ice and pour Zima and the contents of the shaker glass at the time so it is a one-to-one ratio. Stir and serve. Makes about four drinks.(depending on the ice),
Tastes like an Electric Lemonade with Zima instead of lemon-lime soda and more sour mix. Instead of triple sec, you can also use blue curacao. It makes it a pretty blue-green drink.,
Also, keep a LOT of extra ice on hand because this drink has so much alcohol it melts the ice immediately, which is why you should not put ice in the shaker, it will dilute the drink.","[(u'2', u'vodka', 'oz'), (u'2', u'gin', 'oz'), (u'2', u'rum', 'oz'), (u'2', u'tequila', 'oz'), (u'4', u'triple sec', 'oz'), (u'4', u'sweet and sour mix', 'oz'), (None, u'1 bottle Zima', None)]"
9.7,3,Zima Blaster recipe,,"Fill glass with ice. Pour in Chambord, then fill with Zima. Mix and enjoy.","[(u'12', u'Zima', 'oz'), (u'3', u'Chambord\xae raspberry liqueur', 'oz')]"
9.3,3,Ziemes Martini Apfelsaft recipe,,Serve without ice. The juice should be at room temperature.,"[(None, u'4 cl vermouth', None), (None, u'16 cl apple juice', None)]"
5.5,2,Zico recipe,,"Shake well over crushed ice in a shaker, and strain into a large highball glass over crushed ice. Serve.","[(u'1', u'Sagatiba Pura', 'oz'), (u'1', u'white rum', 'oz'), (u'2', u'papaya juice', 'oz'), (u'3/4', u'coconut cream', 'oz'), (u'1/4', u'lime juice', 'oz')]"
7.6,10,Zhivago's Revenge recipe,,Carefully layer into a shot glass in the above order.,"[(u'1/2', u'cinnamon schnapps', 'oz'), (u'1/2', u'Absolut\xae Peppar vodka', 'oz'), (None, u'3 drops Tabasco\xae sauce', None)]"
5.5,2,Zero Gravity recipe,,Adjust to taste. Stir em all together and enjoy! ,"[(None, u'1 can Vault\xae Zero', None), (u'3', u'triple sec', 'oz'), (u'2', u'Malibu\xae coconut rum', 'oz'), (None, u'1 squirtfresh lime juice', None)]"
,,Zerg Rush recipe,,"Pour the Bawls and gin into the highball glass filled with ice cubes, squeeze the lime wedge's juice into the glass and stir. Optionally, you can forgo the lime wedge for a larger concentration of Bawls.","[(u'2', u'gin', 'oz'), (None, u'5 ozBAWLS Guarana\xc2\xae energy soda', None), (None, u'1 squeezed lime', None), (None, u'4-6  ice', None)]"
8.3,16,Zenmeister recipe,,Mix together and enjoy.,"[(u'1', u'Jagermeister\xae herbal liqueur', 'part'), (u'1', u'root beer', 'part')]"
,,Zen Saketini recipe,,Mix 1 part Zen and 2 parts sake with ice in a shaker. Strain and pour into a cocktail glass.,"[(u'1', u'Zen\xae green tea liqueur', 'oz'), (None, u'2 ozdry sake rice wine', None)]"
,,Zen Sake-tini recipe,,Add 5 green pearl tea leaves to the bottom of a chilled martini glass.  Twist a spiral of lemon peel over the drink (pith-side inward) and rub the yellow part of the twist around the rim of the glass for added flavour.  Shake and serve.,"[(None, u'2 ozOzeki traditional sake rice wine', None), (u'1', u'Zen\xae green tea liqueur', 'oz'), (None, u""0.5 ozHangar-1 Buddha's Hand Absolut\xae Citron vodka"", None), (None, u'0.5 ozStoli Citros Absolut\xae Citron vodka', None), (None, u'  lemon', None), (None, u' Green pearl tea', None)]"
10.0,5,Zambeer recipe,,Mix sambuca with rootbeer and stir. Add ice.,"[(u'1 1/2', u'sambuca', 'oz'), (u'10', u'root beer', 'oz')]"
,,Zagnut recipe,,"Shake the 3 over ice, and pour into 3 oz glass. Throw down. Don't sip.","[(None, u'1 shot Malibu\xae coconut rum', None), (None, u'1 shot Frangelico\xae hazelnut liqueur', None), (None, u""1 shot Bailey's\xae Irish cream"", None)]"
10.0,4,Zadarade recipe,,"Fill glass with ice cubes. Add absolut mandrin, triple sec, and sour mix. Add a splash of cranberry juice, and pineapple. Shake, and top with a splash of lemon-lime soda.","[(u'1', u'Absolut\xae Mandrin vodka', 'oz'), (u'1', u'triple sec', 'oz'), (u'1', u'sweet and sour mix', 'oz'), (u'1', u'cranberry juice', 'splash'), (u'1', u'pineapple juice', 'splash'), (u'1', u'lemon-lime soda', 'splash'), (None, u'  ice cubes', None)]"
8.0,5,Zack Attack recipe,,"Pour ingredients over lots of ice in a blue-tinted collins glass. Garnish with blueberries, and serve.","[(u'8', u'Faygo\xae Classic blueberry soda', 'oz'), (u'2', u'Smirnoff\xae Blue Label vodka', 'oz')]"
10.0,1,Zach's Mambo recipe,,Pour Hpnotiq first then pour schnapps and malibu. Add juices.  Drizzle grenadine to create a cascade effect. Garnish ith 2 cherries and one Orange wedge.  ,"[(u'2', u'Hpnotiq\xae liqueur', 'oz'), (u'0.5', u'Malibu\xae coconut rum', 'oz'), (u'0.5', u'peach schnapps', 'oz'), (u'2', u'orange juice', 'oz'), (u'2', u'pineapple juice', 'oz'), (u'1', u'grenadine syrup', 'splash'), (None, u' Garnish with oranges', None), (None, u' Garnish with cherries', None)]"
6.8,4,Za Za recipe,,Pour a dash of angostura bitters into the bottom of the glass. Add gin and dubonnet. Stir.,"[(u'1 1/2', u'gin', 'oz'), (u'1 1/2', u'Dubonnet\xae Rouge vermouth', 'oz'), (u'1', u'Angostura\xae bitters', 'dash')]"
1.0,1,Yuppidoo recipe,,Shake all on ice and strain into a highball glass.,"[(u'1', u'Irish cream', 'oz'), (u'1', u'Kahlua\xae coffee liqueur', 'oz'), (u'1', u'Galliano\xae herbal liqueur', 'oz'), (u'1', u'vanilla liqueur', 'oz'), (u'1', u'half-and-half', 'dash')]"
2.0,1,Yummy Bidnis recipe,,Combine ingredients in highball glass and stir.,"[(u'1 1/2', u'vodka', 'oz'), (u'1', u'passion-fruit juice', 'oz'), (None, u' top with cranberry juice', None), (None, u'  ice', None)]"
8.4,5,Yum-Yum recipe,,"Shake and strain into a double-cocktail glass filled with crushed ice. Garnish with a slice of lime, and serve.","[(u'1 1/2', u'white rum', 'oz'), (u'1/2', u'coconut rum', 'oz'), (u'1', u'mango juice', 'oz'), (u'1', u'peach juice', 'oz'), (u'1/3', u'lime juice', 'oz')]"
,,Yule Toddy recipe,,"Combine all ingredients and serve hot, in an small irish coffee glass or coffee cup.  This recipe produces a drink that is about 40 proof, so please use care in it's consumption.","[(u'2', u'ginger brandy', 'oz'), (u'1', u'Barenjager\xae honey liqueur', 'oz'), (u'1/2', u'maraschino liqueur', 'oz'), (u'1/2', u'dark rum', 'oz'), (None, u'1 ozstrained, fresh lemon juice', None), (None, u'4 ozboiling water', None)]"
9.7,7,Yukon Dew Me recipe,,Just mix and drink.,"[(u'2', u'Yukon Jack\xae Canadian whisky', 'oz'), (u'8', u'Mountain Dew\xae citrus soda', 'oz'), (None, u' fill with ice cubes', None)]"
8.0,5,Yukka Flux recipe,,"Cut up all your fruit and place in a fridge friendly container that has a good sealing lid.  Top with booze of choice and let sit for at least 24 hours before serving, can sit as long as three days, but fruit starts to get mushy if it sits too long.  You can really use any booze you like, but if you use straight rum, vodka, whatever, it is really strong.,
To serve:  scoop some of the fruit into your glass, top with some of the liquid, and top off with sprite/ 7-up.  Add a straw and plastic spoon/fork  and you are set.","[(u'26', u'flavored rum', 'oz'), (None, u""1 bottle Seagram's\xae Raspberry Cooler"", None), (None, u'1  cantaloupe melon', None), (None, u'1 small watermelon', None), (None, u'1 can pineapple', None), (None, u'1 container, halved fresh strawberry', None), (None, u'1 container fresh blueberry', None), (None, u'1  honeydew melon', None), (None, u' all fruit', None), (None, u'  7-Up\xae soda', None)]"
8.0,5,Yukon Cornelius recipe,,"In a shot glass pour the Yukon Jack to just below the rim. Add Goldschlager, filling the glass to full. Enjoy.","[(u'2', u'Yukon Jack\xae Canadian whisky', 'oz'), (u'1/4', u'Goldschlager\xae cinnamon schnapps', 'oz')]"
7.0,3,YoYo Blow Out recipe,,Combine all ingredients in a highball glass. Adjust sour mix for a stiffer or weaker drink.,"[(u'1', u'light rum', 'part'), (u'2', u'sweet and sour mix', 'parts'), (u'1', u'crushed ice', 'part')]"
9.9,10,Yukka recipe,,"First, slice the lemons up and throw them into the gallon jug. Then fill the jug up with ice. Pour 1 cup of sugar in. Then put as much vodka as you can get in. Put regular vodka, not flavored. SHAKE VERY VERY WELL(at least 20 minutes for best taste). It tastes just like Lemonade and it will get you messed up!","[(None, u'7  lemons', None), (u'1', u'sugar', 'cup'), (None, u'  vodka', None)]"
,,Young Grasshopper recipe,,Take shot glass. Add Bols. Slowly add Triple Sec. Admire the myriad shades of green. Drink.,"[(u'1', u'Bols\xae peppermint liqueur', 'oz'), (u'1', u'triple sec', 'oz')]"
9.4,159,Yucca recipe,,Put the Vodka and the sugar into a container. Slice 10 lemons and 10 limes and add them to the Vodka. Mix for 10 minutes or until the sugar has dissolved.,"[(None, u'10 sliced lemons', None), (None, u'10 sliced limes', None), (None, u'3 lb sugar', None), (u'1/2', u'vodka', 'gal'), (None, u'8 lb ice', None)]"
7.7,3,Yolanda recipe,,Shake all ingredients (except orange peel) with ice and strain into a cocktail glass. Add the twist of orange peel and serve.,"[(u'1/2', u'gin', 'oz'), (u'1/2', u'brandy', 'oz'), (u'1', u'sweet vermouth', 'oz'), (u'1/2', u'anisette', 'oz'), (u'1', u'grenadine syrup', 'dash'), (None, u'1 twist orange', None)]"
9.1,32,Yoghurt Cooler recipe,,"Place all ingredients into a blender jar. Cover, and whiz on medium speed until well blended. Pour into a collins glass, and serve.
,
Note: Use lots of ice. To add ice: Remove the center of the cover while the blender is on - drop 3 or 4 ice cubs and blend until they're completely crushed.","[(u'1', u'yoghurt', 'cup'), (u'1', u'fruits', 'cup')]"
8.2,11,Yoda recipe,,"Mix the Sour Mix and Blue Curacao together in a shaker, or if you don't have a shaker, two identical glasses will work if you are careful. ,
Use more or less Blue Curacao depending on how green your Sour Mix was to begin with. Once those are mixed into a nice green color, add the Midori and then the Pucker. Finally add the splash of Vodka, and mix a couple more times, then pour over ice.","[(u'1', u'Blue Curacao liqueur', 'part'), (u'1', u'sweet and sour mix', 'part'), (u'1', u'Midori\xae melon liqueur', 'part'), (u'2', u'DeKuyper\xae Sour Apple Pucker schnapps', 'parts'), (u'1', u'vodka', 'splash'), (None, u'1/2 handful ice', None)]"
7.8,5,Yo Mama Cocktail recipe,,"Pour vodka over ice in a highball glass. Add soda, top with a splash of orange juice, and serve.","[(u'1 1/2', u'Stoli\xae Ohranj vodka', 'oz'), (None, u'  soda water', None), (u'1', u'orange juice', 'splash')]"
9.0,6,YIP! recipe,,"Fill glass with Tequila, then club soda, then squeze a slice of lemon, toss in and add one ice cube, stir, drink, enjoy.","[(u'3', u'Jose Cuervo\xae Especial gold tequila', 'oz'), (u'3', u'club soda', 'oz'), (None, u'1 slice lemon', None)]"
8.8,29,Ying Yang recipe,,Serve with alcohol pre-chilled. Can be served as a drink or a double shot. ,"[(u'1 1/2', u'Jagermeister\xae herbal liqueur', 'oz'), (u'1 1/2', u'Rumple Minze\xae peppermint liqueur', 'oz')]"
10.0,5,Yes! recipe,,"Pour rum, passoa, orange vodka and cherry liqueur into a hurricane glass filled with ice. Fill with Red Bull, and serve.","[(u'1', u'Malibu\xae coconut rum', 'oz'), (u'1', u'Passoa\xae liqueur', 'oz'), (u'1', u'orange vodka', 'oz'), (u'1', u'cherry liqueur', 'oz'), (u'4', u'Red Bull\xae energy drink', 'oz')]"
